Marca,Modelo,Version,Precio,Combustible,Año,Kms,Potencia,Puertas,Cambio,Color,Distribuidor
PEUGEOT,5008,PEUGEOT 5008 Active 1.6 HDI 115 FAP 5p.,11500,Diésel,2014-01-01,97000.0,115,5,Manual,Gris,Euromotor Alcoraz
ALFA ROMEO,Stelvio,ALFA ROMEO Stelvio 2.2 Diesel 140kW 190CV Executive RWD 5p.,34400,Diésel,2019-01-01,30000.0,190,5,Automático,Azul,Alosauto
KIA,Stonic,KIA Stonic 1.0 TGDi 74kW 100CV Drive 5p.,19300,Gasolina,2019-01-01,1.0,100,5,Manual,Blanco,Hermanos Viñaras Toledo
FORD,Galaxy,FORD Galaxy 2.0 TDCi 163cv DPF Titanium Powershift 5p.,13900,Diésel,2012-01-01,110000.0,163,5,Automático,Negro,MinoAutos
SMART,forfour,SMART forfour 66 Passion 5p.,9000,Gasolina,2016-01-01,31000.0,90,5,Manual,Negro,ALD Sevilla
FIAT,500,FIAT 500 Icon Hb 320km 85kW 118CV 3p.,31330,Eléctrico,2021-01-01,0.0,118,3,Automático,Blanco,IBAUTO
KIA,e-Soul,KIA eSoul eSoul 150kW 204CV Drive Long Range 5p.,35850,Eléctrico,2020-01-01,1200.0,204,5,Automático,Rojo,Ruedatur KIA Málaga
VOLKSWAGEN,Touran,VOLKSWAGEN Touran Edition 1.6 TDI 105CV BMT 5p.,12900,Diésel,2015-01-01,93864.0,105,5,Manual,Blanco,Ocasion Plus
OPEL,Combo,OPEL Combo Tour Selective 1.6 CDTI 105CV L1 H2 5p.,8990,Diésel,2015-01-01,99000.0,105,5,Manual,Marrón,Talleres Alcolea
KIA,Rio,KIA Rio 1.2 CVVT Tech 5p.,8599,Gasolina,2017-01-01,44703.0,84,5,Manual,Blanco,Autohero
HYUNDAI,Kona,HYUNDAI Kona 1.6 GDI HEV Style Sky DT 5p.,23900,Híbrido,2019-01-01,10000.0,141,5,Automático,Azul,GRUPO LIDERCAR
FORD,Mondeo,FORD Mondeo 1.5 TDCi 88kW 120CV Trend 5p.,12500,Diésel,2016-01-01,111000.0,120,5,Manual,Gris,Autos JM
FORD,Kuga,FORD Kuga STLine X 2.5 Duratec PHEV 165kW Auto 5p.,38900,Híbrido enchufable,2020-01-01,3000.0,225,5,Automático,Gris,Auto Christian
DS,DS 4 Crossback,DS DS 4 Crossback 1.2 PureTech 96kW 130CV SS Desire 5p.,16100,Gasolina,2018-01-01,36975.0,131,5,Manual,Blanco,PSA Retail Barcelona - Guipuzcoa
FORD,Connect,FORD Connect Kombi 1.8 TDCi 110cv Base 230 L 5p.,8500,Diésel,2012-01-01,110000.0,110,5,Manual,Gris,cbc19b07662418d5f14cc55657295924
LAND-ROVER,Discovery Sport,LAND-ROVER Discovery Sport 2.0L TD4 110kW 150CV 4x4 HSE 5p.,34900,Diésel,2016-01-01,66900.0,150,5,Automático,Gris,SOLO CAR SALES
BMW,Serie 4,BMW Serie 4 420d 2p.,26000,Diésel,2014-01-01,41000.0,184,3,Automático,Blanco,03cf2f5c91fc0f159203edcd5542df85
HYUNDAI,i40,HYUNDAI i40 CW 1.7 CRDi 85kW 115CV BlueDrive Tecno 5p.,15490,Diésel,2017-01-01,103370.0,115,5,Automático,Rojo,automotorDURSAN.com A
NISSAN,QASHQAI,NISSAN QASHQAI 1.2i DIGT SS ACENTA 4X2 5p.,15295,Gasolina,2018-01-01,89504.0,115,5,Manual,Blanco,Autodisa Concesionario Oficial Peugeot
JEEP,Compass,JEEP Compass 1.3 PHEV 177kW 240CV S AT AWD 5p.,40990,Híbrido enchufable,2020-01-01,2590.0,240,5,Automático,Gris,Vian Automobile
RENAULT,Kangoo Furgón,RENAULT Kangoo Furgon Profesional Maxi 5p dCi 90 4p.,11400,Diésel,2015-01-01,43885.0,90,5,Manual,Blanco,Gaztelu Ocasión
KIA,Optima SW,KIA Optima SW 1.7 CRDi VGT Concept EcoDynamics 5p.,17990,Diésel,2018-01-01,68793.0,141,5,Manual,Gris,automotorDursan.com M
FORD,Focus,FORD Focus 1.0 Ecoboost SS 92kW 125CV STLine 5p.,14490,Gasolina,2017-01-01,25900.0,125,5,Manual,Gris,Garatge Central Ford
RENAULT,Kadjar,RENAULT Kadjar Zen GPF TCe 103kW 140CV EDC 5p.,23400,Gasolina,2019-01-01,25800.0,140,5,Automático,Verde,Leioa Berri Auto S.L
OPEL,Corsa,OPEL Corsa 1.2T XHL 74kW 100CV Elegance 5p.,15400,Gasolina,2020-01-01,13425.0,100,5,Manual,Gris,Automoviles Palmero
PORSCHE,911,PORSCHE 911 Carrera 4S Cabriolet 2p.,126200,Gasolina,2016-01-01,41300.0,420,3,Automático,Gris,Centro Porsche Madrid Oeste
LAND-ROVER,Discovery Sport,LAND-ROVER Discovery Sport 2.0L TD4 132kW 180CV 4x4 HSE 5p.,26500,Diésel,2016-01-01,82946.0,180,5,Automático,Gris,Subasta Car
CITROEN,C4 Cactus,CITROEN C4 Cactus BlueHDi 100 SS Feel 5p.,14090,Diésel,2019-01-01,31500.0,102,5,Manual,Azul,MOTOR EMERITENSE (CITROEN MERIDA)
PEUGEOT,3008,PEUGEOT 3008 1.6BLUEHDI 88KW 120CV GT LINE AUTO SS 5p.,20799,Diésel,2018-01-01,106363.0,120,5,Automático,Blanco,DriveOn - Málaga
OPEL,Corsa,OPEL Corsa 1.5D DT 74kW 100CV Edition 5p.,16900,Diésel,2020-01-01,2.0,102,5,Manual,Blanco,PALAUSA - ZAMORA
CITROEN,C4,CITROEN C4 PureTech 130 SS 6v Feel 5p.,20500,Gasolina,2020-01-01,0.0,130,5,Manual,Marrón,DRIVIM
HYUNDAI,TUCSON,HYUNDAI TUCSON 1.7 CRDi 141cv BlueDri Tecno Sky DCT 4x2 5p.,18999,Diésel,2016-01-01,70679.0,141,5,Automático,Plata,AUTOGRADO
MINI,CLUBMAN,MINI CLUBMAN COOPER SD ALL4 AUTO 5p.,26900,Diésel,2018-01-01,68800.0,190,5,Automático,Negro,Monza cars
KIA,e-Niro,KIA eNiro eNiro 150kW Emotion Long Range 5p.,33000,Eléctrico,2019-01-01,21186.0,204,5,Automático,Rojo,"Ferma-Móvil, S.L Kia Ciudad Real"
LAND-ROVER,Range Rover Sport,LAND-ROVER Range Rover Sport 5.0 V8 SC 423kW 575CV SVR 5p.,125499,Gasolina,2019-01-01,22000.0,575,5,Automático,Gris,JM Cars
NISSAN,JUKE,NISSAN JUKE G E6DTemp 83 kW 112 CV 5MT ACENTA 5p.,13890,Gasolina,2018-01-01,19000.0,112,5,Manual,Blanco,Gabry Motor
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Dynamic Plus 5p.,23800,Híbrido,2019-01-01,22515.0,122,5,Automático,Gris,Grupo Montalt Mundicar
AUDI,A5,AUDI A5 Sportback 2.0 TDI clean diesel 190cv 5p.,23990,Diésel,2016-01-01,78000.0,190,5,Automático,Azul,MINIAUTO SPORT
MERCEDES-BENZ,Clase CLA,MERCEDES-BENZ Clase CLA CLA 200 d Shooting Brake 5p.,26500,Diésel,2018-01-01,60000.0,136,5,Manual,Negro,de42d1945ccaf19f9b4a57a15216689f
FIAT,500,FIAT 500 1.2 8v 51kW 69CV Hibrido Lounge GLP 3p.,8500,Gas licuado,2017-01-01,55000.0,69,3,Manual,Blanco,Ald Automotive
FORD,Galaxy,FORD Galaxy 2.0 TDCI 179kW 240CV Titanium Auto 5p.,31900,Diésel,2019-01-01,20374.0,240,5,Automático,Gris,Gyata
FORD,Kuga,FORD Kuga 2.0 TDCi 110kW 4x2 ASS Trend 5p.,18490,Diésel,2018-01-01,74760.0,150,5,Manual,Gris,Flexicar Vizcaya
OPEL,Corsa,OPEL Corsa 1.2T XHL 74kW 100CV Elegance 5p.,15900,Gasolina,2020-01-01,15381.0,100,5,Manual,Gris,Psa Retail Opel Valencia
VOLVO,V40,VOLVO V40 1.6 D2 Kinetic 5p.,15800,Diésel,2016-01-01,85000.0,115,5,Manual,Negro,bbdb488451c44eeccf61727be42e9d06
HONDA,CR-V,HONDA CR-V 1.6 iDTEC 88kW 120CV 4x2 Eleg P Nav P 5p.,21000,Diésel,2018-01-01,23600.0,120,5,Manual,Azul,3d62d959a6d9a815b54e7d606e503f69
VOLKSWAGEN,Touran,VOLKSWAGEN Touran 1.6 TDI 105cv DSG Advance 5p.,12800,Diésel,2013-01-01,98019.0,105,5,Automático,Blanco,Ocasion Plus Rivas Vaciamadrid
NISSAN,X-TRAIL,NISSAN XTRAIL 1.6 dCi 360 5p.,15500,Diésel,2016-01-01,86000.0,130,5,Manual,Blanco,ALD Sevilla
PEUGEOT,208,PEUGEOT 208 5P STYLE 1.2L PureTech 60KW 82CV 5p.,8990,Gasolina,2017-01-01,77000.0,82,5,Manual,Blanco,QUIMMOTOR
ABARTH,500C,ABARTH 500C 1.4 16v TJet 140cv Secuencial 2p.,15490,Gasolina,2012-01-01,47000.0,140,3,Automático,Gris,Costacars Marbella
FORD,Tourneo Courier,FORD Tourneo Courier 1.0 EcoBoost 74kW 100CV Trend 5p.,10990,Gasolina,2017-01-01,29990.0,100,5,Manual,Azul,Flexicar Vizcaya
VOLVO,XC40,VOLVO XC40 2.0 D3 Business Plus 5p.,33400,Diésel,2020-01-01,1.0,150,5,Manual,Blanco,VOLVO ARREGUI (Vitoria-Gasteiz)
OPEL,Mokka,OPEL Mokka 1.6 CDTi 4X2 SS Excellence 5p.,15900,Diésel,2016-01-01,72000.0,136,5,Manual,Gris,automoviles dimovil
SEAT,Ibiza,SEAT Ibiza 1.0 MPI 59kW 80CV Style 5p.,11500,Gasolina,2019-01-01,20700.0,80,5,Manual,Azul,Alzira Import
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Advance 5p.,21500,Híbrido,2019-01-01,29000.0,122,5,Automático,Gris,TOYOTA IGUALADA
AUDI,Q2,AUDI Q2 untaggable 2.0 TDI 140kW quattro S tron 5p.,29990,Diésel,2018-01-01,35000.0,190,5,Automático,Blanco,Santamaria Coches
AUDI,A3,AUDI A3 Sportback S line 35 TFSI 110kW S tronic 5p.,29900,Gasolina,2020-01-01,10000.0,150,5,Automático,Gris,Grupo Sala
BMW,X1,BMW X1 sDrive18dA Business 5p.,34190,Diésel,2020-01-01,6100.0,150,5,Automático,Blanco,Caetano Cuzco
SKODA,Octavia,SKODA Octavia 1.6 TDI 85KW 115CV Ambition 5p.,13600,Diésel,2017-01-01,81901.0,115,5,Manual,Gris,F. Tome Autocasion
TOYOTA,Rav4,TOYOTA Rav4 120D 4X2 Advance 5p.,17470,Diésel,2015-01-01,103400.0,124,5,Manual,Negro,Horizont Auto
MERCEDES-BENZ,Clase SLK,MERCEDES-BENZ Clase SLK SLK 250 CDI 2p.,25950,Diésel,2014-01-01,65000.0,204,3,Automático,Gris,Auto Roma 94
NISSAN,e-NV200,NISSAN eNV200 Furgon 4p 40 kWh BASIC,23900,Eléctrico,2019-01-01,122.0,109,5,Automático,Blanco,Gaursa
AUDI,A1,AUDI A1 30 TFSI 85kW 116CV Sportback 5p.,19900,Gasolina,2019-01-01,27000.0,116,5,Manual,Rojo,CarCollectionbygtcars
SEAT,León,SEAT Leon 1.5 TSI 96kW SS Xcellence Launch Pack M 5p.,21100,Gasolina,2020-01-01,7970.0,130,5,Manual,Blanco,Seat Leioa Motor
CITROEN,C5 Aircross,CITROEN C5 Aircross BlueHdi 96kW 130CV SS EAT8 Feel 5p.,25900,Diésel,2020-01-01,9355.0,131,5,Automático,Negro,Autos Torrent S.A
MERCEDES-BENZ,Vito,MERCEDES-BENZ Vito 111 CDI Larga,19500,Diésel,2019-01-01,39000.0,114,5,Manual,Blanco,Mily Automoción
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 d AMG Line 5p.,25900,Diésel,2016-01-01,82128.0,136,5,Automático,Gris,Motorfactory
BMW,Serie 3,BMW Serie 3 320d Auto. 4p.,32900,Diésel,2019-01-01,7700.0,190,5,Automático,Rojo,M Joscar Hnos. Automóviles
MERCEDES-BENZ,Clase A,MERCEDES-BENZ Clase A A 180 5p.,21990,Gasolina,2017-01-01,42000.0,122,5,Automático,Blanco,Auto Sprint 2003 SL
LEXUS,NX,LEXUS NX 2.5 300h Eco 2WD 5p.,23490,Híbrido,2015-01-01,101735.0,197,5,Automático,Gris,automotorDursan.com M
TOYOTA,Hilux,TOYOTA Hilux 2.5 D4D Doble Cabina GX 4x4 4p.,18985,Diésel,2016-01-01,113000.0,144,5,Manual,Blanco,Miguel Leon Automoviles
AUDI,S3,AUDI S3 Sportback 2.0 TFSI S tronic quattro 5p.,24500,Gasolina,2014-01-01,118000.0,300,5,Automático,Negro,502ff82f7f1f8218dd41201fe4353687
BMW,Serie 1,BMW Serie 1 118d 5p.,32500,Diésel,2020-01-01,25000.0,150,5,Automático,Blanco,OK Cars
LAND-ROVER,Range Rover Evoque,LAND-ROVER Range Rover Evoque 2.2L TD4 150CV 4x4 Pure Tech 5p.,26500,Diésel,2013-01-01,90000.0,150,5,Manual,Blanco,Automoviles Cars Vitoria
MERCEDES-BENZ,Clase C,MERCEDES-BENZ Clase C MercedesAMG C 43 4MATIC 4p.,88500,Gasolina,2020-01-01,100.0,390,5,Automático,Gris,Auto Exclusiv
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI Performance 2.0 TSI 180kW245CV DSG 3p.,27000,Gasolina,2018-01-01,39000.0,245,3,Automático,Gris,Tasecar S.L
MINI,Countryman,MINI Countryman Cooper 5p.,23990,Gasolina,2019-01-01,21372.0,136,5,Manual,Azul,Barcelona Premium
NISSAN,X-TRAIL,NISSAN XTRAIL 5 Plazas dCi 96 kW 130 CV NCONNECTA 5p.,25400,Diésel,2018-01-01,36717.0,130,5,Automático,Gris,Traverauto.es
LEXUS,CT,LEXUS CT 1.8 200h Executive 5p.,15500,Híbrido,2016-01-01,44900.0,136,5,Automático,Rojo,Vallescar Ocasion
FORD,EcoSport,FORD EcoSport 1.0T EcoBoost 92kW 125CV SS ST Line 5p.,15995,Gasolina,2019-01-01,16400.0,125,5,Manual,Gris,Ford Badajoz
SEAT,Alhambra,SEAT Alhambra 2.0 TDI 170 CV StartStop Style DSG 5p.,17900,Diésel,2013-01-01,75000.0,140,5,Automático,Gris,AUTOS ESPRILLA
NISSAN,Micra,NISSAN Micra IGT 66 kW 90 CV SS NConnecta 5p.,9490,Gasolina,2018-01-01,34000.0,90,5,Manual,Blanco,AVANT CAR
TOYOTA,C-HR,TOYOTA CHR 1.8 125H Style Plus 5p.,17800,Híbrido,2017-01-01,34000.0,122,5,Automático,Gris,Gestión Directa de Vehículos
LAND-ROVER,Range Rover Velar,LAND-ROVER Range Rover Velar 3.0D D300 RDynamic SE 4WD Auto MY18 5p.,59990,Diésel,2018-01-01,49500.0,300,5,Automático,Gris,a6c1320f85cfb9fad4259d44e0ac031b
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.0 TSI 70kW 95CV 5p.,9990,Gasolina,2018-01-01,24000.0,95,5,Manual,Blanco,Autos Roso
TOYOTA,Corolla,TOYOTA Corolla 2.0 180H FEEL ECVT TOURING SPORT 5p.,22490,Híbrido,2019-01-01,59990.0,180,5,Automático,Marrón,Flexicar Valencia
FIAT,Doblò Panorama,FIAT Doblo Panorama Easy 1.4 TJet 89kW 120CV SWB 5p.,14900,Gasolina,2020-01-01,20000.0,120,5,Manual,Negro,Gorla Auto Group
OPEL,Insignia,OPEL Insignia ST 2.0 CDTi Turbo D 4x4 Innovation 5p.,20600,Diésel,2019-01-01,13888.0,170,5,Manual,Gris,Vallescar Ocasion
KIA,Soul,KIA Soul 1.6 CRDi 128CV Drive EcoDynamics 5p.,8900,Diésel,2014-01-01,109274.0,128,5,Manual,Rojo,ICAR AUTOMOVILES
OPEL,Astra,OPEL Astra 1.7 CDTi SS Selective GTC 3p.,10500,Diésel,2014-01-01,118537.0,130,3,Manual,Negro,Ocasion Plus
VOLKSWAGEN,Golf,VOLKSWAGEN Golf Sport RLine 1.5 TSI 110kW 150CV 5p.,18800,Gasolina,2018-01-01,72800.0,150,5,Manual,Azul,2e85e450db8227a56095e527e687ae9f
SUZUKI,Swift,SUZUKI Swift 1.2 BLACK  WHITE 5p 5p.,8600,Gasolina,2016-01-01,17500.0,94,5,Manual,Blanco,d7c682a8600baf71a418c3b9ccf2eed1
VOLVO,S60,VOLVO S60 2.0 T4 RDesign Auto 4p.,34900,Gasolina,2020-01-01,1500.0,190,5,Automático,Azul,Casmar Jaen S.A
TOYOTA,Auris,TOYOTA Auris 1.6 115D ACTIVE 5p.,11300,Diésel,2017-01-01,61232.0,112,5,Manual,Blanco,Arval AutoSelect (CaixaRenting Ocasión) - Madrid
BMW,Serie 4,BMW Serie 4 420d Gran Coupe 5p.,28490,Diésel,2017-01-01,74000.0,190,5,Automático,Blanco,Framacar Automóviles
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.0 TSI 70kW 95CV 5p.,9590,Gasolina,2018-01-01,39000.0,95,5,Manual,Gris,Domingo Alonso Tenerife - Das WeltAuto
SMART,forfour,SMART forfour 60kW81CV electric drive 5p.,14990,Eléctrico,2017-01-01,23564.0,82,5,Automático,Blanco,Autos Madrid Alcala de Henares
SKODA,Citigo,SKODA Citigo CITIGOe iV Style 61kW 83CV Auto. 5p.,21725,Eléctrico,2020-01-01,0.0,83,5,Automático,Rojo,J.S. Sealco Skoda
SEAT,Ibiza,SEAT Ibiza 1.0 EcoTSI 70kW 95CV Reference 5p.,9900,Gasolina,2018-01-01,56000.0,95,5,Manual,Blanco,Autos Juanjo
BMW,Serie 1,BMW Serie 1 116d 5p.,16800,Diésel,2016-01-01,46214.0,116,5,Manual,Azul,H R Motor Zaragoza
AUDI,RS4,AUDI RS4 Avant 4.2 FSI Stro quat Nogaro Selection 5p.,41900,Gasolina,2014-01-01,100000.0,450,5,Automático,Azul,A7 Motors
CITROEN,C-Elysée,CITROEN CElysee PureTech 60KW 82CV ETG Exclusive 4p.,7990,Gasolina,2017-01-01,72200.0,82,5,Manual,Azul,7c8eb4ed85eb95e51d4a489a7c5f25f7
OPEL,Corsa,OPEL Corsa 1.5D DT 74kW 100CV GSLine 5p.,15900,Diésel,2020-01-01,10059.0,102,5,Manual,Blanco,Grupo Nieto Adame / Apremier Nieto Group (GNA/ANG)
MERCEDES-BENZ,Clase GLA,MERCEDES-BENZ Clase GLA GLA 200 CDI Urban 5p.,16800,Diésel,2014-01-01,110000.0,136,5,Manual,Negro,2231d0878e1f14976c498ad49de37ef6
OPEL,Vivaro,OPEL Vivaro 1.6CDTI SS 92kW 125CV L2 2.9t Combi9,15700,Diésel,2017-01-01,104000.0,125,5,Manual,Blanco,Autocasionplus.net
OPEL,Mokka X,OPEL Mokka X 1.6 CDTi 100kW 136CV 4X2 SS Selective 5p.,13500,Diésel,2017-01-01,112700.0,136,5,Manual,Gris,Talleres Hermindo S.L
JEEP,Renegade,JEEP Renegade Limited 1.6 Mjet 88kW 120CV 4x2 5p.,22500,Diésel,2020-01-01,10.0,120,5,Manual,Gris,Vallescar Ocasion
RENAULT,Mégane,RENAULT Megane TECH ROAD Energy TCe 97kW 130CV 5p.,15190,Gasolina,2017-01-01,27714.0,130,5,Manual,Blanco,Autofer
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 103 kW 140 CV E6D NCONNECTA 5p.,26000,Gasolina,2020-01-01,1917.0,140,5,Manual,Marrón,Satra
CITROEN,Grand C4 Picasso,CITROEN Grand C4 Picasso BlueHDi 150 Airdream Intensive Auto. 5p.,13600,Diésel,2015-01-01,64000.0,150,5,Automático,Blanco,Ald Automotive Valencia
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Advance 1.5 TSI 96kW 130CV 5p.,28900,Gasolina,2019-01-01,23227.0,130,5,Manual,Gris,Mundomovil
OPEL,Vivaro,OPEL Vivaro 1.6CDTI SS 92kW 125CV L2 2.9t Combi9 4p.,19965,Diésel,2018-01-01,77694.0,125,5,Manual,Blanco,Vidal Movil
VOLVO,V60,VOLVO V60 2.0 D4 Inscription Auto 5p.,38895,Diésel,2018-01-01,7.0,190,5,Automático,Gris,Tibermotor Sur
JEEP,Wrangler Unlimited,JEEP Wrangler Unlimited 2.8 CRD Sahara Auto 5p.,43990,Diésel,2018-01-01,87000.0,200,5,Automático,Negro,ProCars Marbella
SEAT,Alhambra,SEAT Alhambra 2.0 TDI 110kW 150CV DSG StSp Style 5p.,30490,Diésel,2019-01-01,2000.0,150,5,Automático,Negro,Flexicar Vizcaya
SKODA,Fabia,SKODA Fabia 1.2 TSI 85cv Ambition 5p.,7499,Gasolina,2014-01-01,18305.0,86,5,Manual,Azul,Autohero
BMW,Serie 1,BMW Serie 1 118d 5p.,16900,Diésel,2016-01-01,91000.0,150,5,Automático,Blanco,Holamotor
RENAULT,Mégane,RENAULT Megane Limited Blue dCi 70 kW 95CV 5p.,17900,Diésel,2019-01-01,35.0,95,5,Manual,Gris,Fabian Arenas e Hijos S.L
NISSAN,JUKE,NISSAN JUKE DIGT EU6 85kW 115CV 6MT GT SP. PLAY. 5p.,13990,Gasolina,2018-01-01,36000.0,115,5,Manual,Azul,Markautos
OPEL,Grandland X,OPEL Grandland X 1.5 CDTi Selective 5p.,21500,Diésel,2019-01-01,2000.0,130,5,Manual,Blanco,Talleres Santa fe
CITROEN,C3 Picasso,CITROEN C3 Picasso HDI 90cv Collection 5p.,7899,Diésel,2015-01-01,61931.0,92,5,Manual,Blanco,Autohero
BMW,Serie 2,BMW Serie 2 220d 2p.,21990,Diésel,2015-01-01,90000.0,190,3,Automático,Gris,Gestiones Automovilisticas Cerro Muriano
OPEL,Astra,OPEL Astra 1.6 CDTi 81kW 110CV Dynamic 5p.,14000,Diésel,2017-01-01,18680.0,110,5,Manual,Blanco,651faef175451b43088ed6fab4aab961
HYUNDAI,Grand Santa Fe,HYUNDAI Grand Santa Fe 2.2 CRDi Tecno Auto 4x4 7S 5p.,20000,Diésel,2014-01-01,70000.0,197,5,Automático,Gris,fe5648c1e094d163e68b8bc36ef84254
FORD,Grand C-Max,FORD Grand CMax 1.5 TDCi 120CV Trend Powershift 5p.,14500,Diésel,2016-01-01,108000.0,120,5,Manual,Marrón,Ali-Ci-Motor
RENAULT,Captur,RENAULT Captur Intens TCe 74kW 100CV 5p.,18490,Gasolina,2020-01-01,5.0,100,5,Manual,Gris,MUNDOAUTO
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.4 TDI 90cv BMT 5p.,10500,Diésel,2016-01-01,98000.0,90,5,Manual,Blanco,Mourente Motor
VOLKSWAGEN,Polo,VOLKSWAGEN Polo Advance 1.0 55kW 75CV 5p.,8990,Gasolina,2017-01-01,61000.0,75,5,Manual,Rojo,Autocasionplus.net
VOLKSWAGEN,T-Roc,VOLKSWAGEN TRoc Advance 2.0 TDI 110kW 150CV DSG 5p.,25200,Diésel,2019-01-01,22445.0,150,5,Automático,Gris,Jarmauto.Concesionario Oficial Audi-Volkswagen
CITROEN,C4,CITROEN C4 C4 BlueHDi 73KW 100CV Feel Edition 5p.,9200,Diésel,2017-01-01,103003.0,99,5,Manual,Blanco,Northgate Ocasión Getafe Los Olivos
RENAULT,Captur,RENAULT Captur Zen Energy TCe 87kW 120CV 5p.,13200,Gasolina,2017-01-01,70000.0,120,5,Manual,Negro,"Alegret-Auto, Sl"
VOLKSWAGEN,Golf,VOLKSWAGEN Golf 1.4 TSI DSG GTE 5p.,24800,Híbrido enchufable,2015-01-01,33579.0,204,5,Automático,Blanco,77a9b2fad9f9e5c3a2f9d6fac5229a5f
HYUNDAI,Santa Fe,HYUNDAI Santa Fe 2.2 CRDi Tecno Auto 4x2 7S 5p.,22490,Diésel,2016-01-01,79000.0,200,5,Automático,Azul,Dimasu Motor
SUZUKI,Vitara,SUZUKI Vitara 1.4 T GLX Mild Hybrid 5p.,24490,Híbrido,2020-01-01,14.0,129,5,Manual,Gris,Auto Palas
SKODA,Superb,SKODA Superb Combi 2.0 TDI 110KW 150cv DSG Ambition 5p.,18900,Diésel,2017-01-01,90950.0,150,5,Automático,Gris,Ural Motor
PORSCHE,Boxster,PORSCHE Boxster 2.7 2p.,42000,Gasolina,2014-01-01,64325.0,265,3,Automático,Blanco,Berrigestion Coches Vilafranca sitges  Barcelona
VOLKSWAGEN,Tiguan,VOLKSWAGEN Tiguan Edition 2.0 TDI 85kW 115CV 5p.,26500,Diésel,2018-01-01,60700.0,115,5,Manual,Blanco,Autofesa
AUDI,Q3,AUDI Q3 RS 2.5 TFSI quattro 5p.,75950,Gasolina,2020-01-01,0.0,400,5,Automático,Blanco,GT Wagen
MERCEDES-BENZ,Clase GLE Coupé,MERCEDES-BENZ Clase GLE Coupe GLE 350 d 4MATIC 5p.,51900,Diésel,2017-01-01,99500.0,258,5,Automático,Blanco,AUTOGALLERY PREMIUM S.L
CITROEN,C3,CITROEN C3 PureTech 81KW 110CV SS SHINE EAT6 5p.,14990,Gasolina,2020-01-01,0.0,110,5,Automático,Gris,Clicars
VOLKSWAGEN,Golf,VOLKSWAGEN Golf GTI Performance 2.0 TSI 230cv BMT 3p.,22500,Gasolina,2015-01-01,73000.0,230,3,Manual,Negro,JOSE carsBurela
NISSAN,X-TRAIL,NISSAN XTRAIL 5 Plazas dCi 96 kW 130 CV NCONNECTA 5p.,23900,Diésel,2018-01-01,28787.0,130,5,Manual,Gris,Arvesa
LEXUS,NX,LEXUS NX 2.5 300h Business Navigation 2WD 5p.,37900,Híbrido,2019-01-01,9000.0,197,5,Automático,Blanco,LEXUS PAMPLONA
KIA,ceed,KIA ceed 1.0 TGDi 88kW 120CV Tech 5p.,16490,Gasolina,2018-01-01,20400.0,120,5,Manual,Blanco,Flexicar Sevilla
MITSUBISHI,Outlander,MITSUBISHI Outlander 2.4 PHEV Motion Auto 4WD MY19.5 5p.,31900,Híbrido enchufable,2019-01-01,7960.0,224,5,Automático,Rojo,B&M  Automoviles Retail
FORD,Focus,FORD Focus 1.0 Ecoboost 92kW STLine SportBr 5p.,23590,Gasolina,2020-01-01,0.0,125,5,Manual,Azul,Grupo Montalt Mundicar
OPEL,Astra,OPEL Astra 1.6 CDTi SS 110 CV Elegance 4p.,8249,Diésel,2015-01-01,107382.0,110,5,Manual,Blanco,Bella Machina
SEAT,Arona,SEAT Arona 1.6 TDI 70kW 95CV Style Edition Eco 5p.,17100,Diésel,2019-01-01,14540.0,95,5,Manual,Gris,BBB Vehículos de Ocasión
SEAT,Arona,SEAT Arona 1.6 TDI 85kW 115CV FR Editio Eco 5p.,20750,Diésel,2020-01-01,10.0,115,5,Manual,Azul,"SEAT Barbera, Ripollet, Manresa, Rubi, Sant Cugat"
TOYOTA,Auris,TOYOTA Auris Hybrid Active Touring Sports 5p.,13800,Híbrido,2015-01-01,88000.0,136,5,Automático,Blanco,Automóviles y Talleres Andrés S.L
MERCEDES-BENZ,Clase GLE Coupé,MERCEDES-BENZ Clase GLE Coupe MercedesAMG GLE 63 S 4MATIC 5p.,87900,Gasolina,2018-01-01,44500.0,585,5,Automático,Gris,ATV Salamanca
FIAT,Ducato,FIAT Ducato Furgon 35 Largo Alto 2.3 Mlijet 150cv,22400,Diésel,2018-01-01,45798.0,148,5,Manual,Blanco,Gaztelu Ocasión Gipuzkoa
NISSAN,QASHQAI,NISSAN QASHQAI DIGT 85 kW 115 CV NCONNECTA 5p.,19250,Gasolina,2018-01-01,21118.0,115,5,Manual,Azul,FRANCISCO MARCOS
HYUNDAI,i30,HYUNDAI i30 1.0 TGDI Klass 5p.,15890,Gasolina,2020-01-01,10000.0,120,5,Manual,Rojo,Gamboa Ocasión
